timestamp,accelX,accelY,accelZ,gravX,gravY,gravZ,angVelX,angVelY,angVelZ,pitch,roll,heading,w,x,y,z,temprature,sysCal,gyroCal,accelCal,magCal
36964,442,-276,857,411,-131,880,35,39,37,-8.50,24.75,55.31,0.86,-0.16,-0.16,-0.45,14,0,3,3,3
36995,359,-245,817,409,-129,881,117,51,9,-8.31,24.69,55.25,0.86,-0.16,-0.16,-0.45,14,0,3,3,3
37027,356,-130,842,408,-125,882,110,56,-59,-8.06,24.56,55.25,0.86,-0.16,-0.16,-0.45,14,0,3,3,3
37059,404,-220,888,406,-121,884,69,86,-195,-7.81,24.50,55.56,0.86,-0.16,-0.16,-0.45,14,0,3,3,3
37088,299,-183,886,405,-116,885,141,54,-103,-7.44,24.38,55.75,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37120,301,-102,873,405,-111,885,118,-25,-25,-7.19,24.38,55.81,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37151,394,-170,871,406,-109,885,21,-31,-119,-7.00,24.50,55.94,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37183,352,-127,883,407,-108,885,7,3,48,-7.00,24.50,56.00,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37215,297,-88,840,407,-109,885,-47,-45,30,-7.06,24.56,55.94,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37244,356,-175,847,409,-112,883,-119,-65,-61,-7.25,24.75,56.06,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37275,435,-137,877,410,-115,882,-106,21,20,-7.44,24.75,56.13,0.86,-0.15,-0.16,-0.46,14,0,3,3,3
37306,314,-103,840,410,-118,882,-162,9,-15,-7.75,24.69,56.19,0.86,-0.16,-0.16,-0.46,14,0,3,3,3
37338,284,-216,795,410,-124,881,-205,11,-86,-8.00,24.69,56.38,0.86,-0.16,-0.16,-0.46,14,0,3,3,3
37368,224,-262,683,410,-127,881,-71,-7,-69,-8.19,24.75,56.56,0.86,-0.16,-0.16,-0.46,14,0,3,3,3
37397,208,-272,725,410,-124,881,143,17,-13,-8.00,24.75,56.63,0.86,-0.16,-0.16,-0.46,14,0,3,3,3
37428,177,-150,759,407,-118,884,297,179,112,-7.56,24.50,56.44,0.86,-0.16,-0.16,-0.46,14,0,3,3,3
37457,1299,42,814,401,-111,887,175,772,-980,-6.75,23.75,57.19,0.86,-0.15,-0.15,-0.47,14,0,3,3,3
37487,602,-295,800,348,-103,910,272,1979,939,-6.44,20.75,56.75,0.86,-0.13,-0.13,-0.47,14,0,3,3,3
37520,175,-368,636,279,-93,935,520,2365,-164,-5.69,16.50,56.25,0.87,-0.11,-0.10,-0.47,14,0,3,3,3
37551,87,-305,779,213,-69,954,709,2190,-712,-4.13,12.50,57.31,0.87,-0.08,-0.08,-0.48,14,0,3,3,3
37580,231,-350,1016,154,-37,967,871,1911,-1738,-2.19,9.00,59.44,0.87,-0.06,-0.06,-0.49,14,0,3,3,3
37611,-18,-188,984,96,1,975,1077,1944,-1543,0.06,5.56,62.63,0.85,-0.02,-0.04,-0.52,14,0,3,3,3
37640,-61,-73,989,39,36,979,1003,1679,-1738,2.13,2.31,65.69,0.84,0.00,-0.03,-0.54,14,0,3,3,3
37672,-192,87,1183,-8,67,978,918,1397,-958,3.88,-0.44,67.75,0.83,0.03,-0.02,-0.56,14,0,3,3,3
37704,-267,75,977,-45,92,975,769,970,-789,5.38,-2.63,69.06,0.82,0.05,-0.01,-0.57,14,0,3,3,3
37733,-192,54,925,-70,110,971,600,601,-1162,6.44,-4.06,71.00,0.81,0.07,-0.00,-0.58,14,0,3,3,3
37765,-242,78,912,-85,124,968,560,242,-1118,7.31,-5.00,73.00,0.80,0.08,-0.00,-0.59,14,0,3,3,3
